ClientId,EGT FreeSpin,FreeSpin SayYo,FreeSpin_0 Playtech,FreeSpin_0 Popok,FreeSpin_0 TopGame,FreeSpin,CasinoWageringCost,LoyaltyCost,HarmonyFreespin,CasinoCashback,CasinoCorrection,CasinoNGR,CasinoGGR
124780986,3.4417504,0.0,0.0,9.667781490000001,0.1006372,2.7464143,0.0,0.0,0.0,0.0,0.0,33.99060538000001,54.88996677000001
124852108,9.6671962,0.0,0.0,3.59447045,1.52734259,4.7946645,0.0,0.0,0.0,0.0,0.0,-2.270199593,21.967504147000003
125239166,0.9726489000000001,0.0,0.0,10.29501204,0.0,0.8530728,0.0,0.0,0.0,0.0,0.0,-0.842625648699991,11.278108091300007
127101622,12.8703138,0.0,0.0,6.25891288,0.0,1.4622258,0.0,0.0,0.0,0.0,0.0,0.1355501499999998,25.744241539999997
127633264,0.0,0.0,0.0,4.97013164,0.0,1.8769002,0.0,0.0,0.0,0.0,0.0,1.810275018400004,8.657306858400004
129215724,3.4364713,0.0,0.0,6.514452470000001,0.80444916,2.7336221000000003,0.0,0.0,0.0,1.273360606875,0.243036,-9.643585516874994,27.118821950000008
129325453,3.1026776,0.0,0.0,12.49752915,0.0,0.8069394000000001,0.0,0.0,0.0,0.0,0.0,24.483649169999993,40.890795319999995
129360425,3.5366916,0.0,0.0,20.55361285,0.0,2.2488917,0.0,0.0,0.0,0.0,0.23013399999999998,15.381158450000017,46.545178600000014
134444939,1.5369819,0.0,0.0,4.57723624,0.0,1.2680765999999999,0.0,0.0,0.0,0.0,0.0,31.049371449999995,38.43166619
135150449,0.9648361999999999,0.0,0.0,38.184363080000004,0.0,4.8636005,72.1021035,0.0,0.0,2.239129600125,0.0,-129.34782723012503,-7.694656880000029
135285686,0.453952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.07619415599999,-162.619588156,0.910558
136790814,0.9198424,0.0,0.0,2.9919783599999996,0.0,0.3698008,0.0,0.0,0.0,0.0,0.0,-20.134484807999996,-15.852863247999995
136870324,2.529856,0.0,0.0,11.40892773,0.0,2.9218466999999997,0.0,0.0,0.0,0.0,0.27584586,17.575716259999993,37.28802081
137029394,3.605486,0.0,0.0,28.58031196,0.0,1.3394603,33.0211586,0.0,0.0,0.0,0.255398835,-36.304980843,32.92166065199998
137297400,5.484127,0.0,0.0,1.79659394,0.0,4.1547032,13.72836,0.0,0.0,0.0,0.0,-25.796027300000002,3.088880999999999
139411521,5.3045236000000004,0.0,0.0,4.8903851199999995,0.0,0.5671248,0.0,0.0,0.0,0.0,0.0,-120.72800475,-66.01070956
140284886,2.9326757000000003,0.0,0.0,3.16706027,0.0,2.9989892000000005,0.0,0.0,0.0,0.0,0.0,10.345179980000013,24.201475150000004
141162543,3.2037084499999997,0.0,0.0,6.45714965,5.5906826,3.7511976000000002,0.0,0.0,0.0,0.0,0.0,26.518519355000006,47.89935961500001
141711160,0.8635132,0.0,0.0,2.3102395199999997,0.0,1.5865656000000001,0.0,0.0,0.0,0.0,0.0,10.487023000000011,15.247341320000011
143202439,6.31838515,0.0,0.0,8.979061210000001,0.0,3.8944503,0.0,0.0,0.0,0.0,0.802985938,30.353783702000005,53.59630109000001
144355868,1.7259544500000001,0.0,0.0,5.40015922,0.0,2.3867326,0.0,0.0,0.0,0.0,0.8297858889999999,-18.000003163999963,5.5346868050000335
144954412,2.8733014,0.0,0.0,20.40418989,0.0,2.6036078,0.0,0.0,0.0,0.0,0.277131815,-30.47128558499999,-4.313054679999986
147621916,3.2504243,0.0,0.0,40.75083164,0.0,2.8936433,38.419376,0.0,0.0,0.0,0.8213272330000001,-32.984178311,53.151424162000005
148650563,1.9072019,0.0,0.0,26.60019078,0.0,0.7337790000000001,38.464851499999995,0.0,0.0,0.0,0.0,-51.99183082999998,20.45098235000002
148706116,1.5302599000000001,0.0,0.0,0.81379048,0.0,0.3415194,0.0,0.0,0.0,0.0,0.0,22.640716751200003,25.326286531200005
148775150,4.6389619,0.0,0.0,14.51259203,0.0,5.9945526000000005,1.12863,0.0,0.0,0.0,0.4923622,79.475144151,111.03289468099999
151635948,8.5240445,0.0,0.0,8.37250508,0.6179925,22.2345625,0.0,0.0,0.0,0.0,0.0,6.627672759999995,51.76331196
152168184,9.2617719,0.0,0.0,8.86471004,0.16842279999999998,5.3542127,0.0,0.0,0.0,0.0,0.0,-95.06324735999999,-68.89327831999998
152435477,2.4228153,0.0,0.0,14.73964423,0.0,0.7492783,5.210202499999999,0.0,0.0,0.0,0.275050225,-90.646068645,-49.35490262999999
154704359,2.2053857,0.0,0.0,38.60083513,0.2498694,2.8266363,34.5649895,0.0,0.0,0.0,1.4362815000000002,26.150818200000035,130.07407300000003
154777552,0.2716875,0.0,0.0,0.0,0.0,0.165375,0.0,0.0,0.0,0.0,213.123822214,-213.560884714,0.0
156999319,1.4972852,0.0,0.0,16.741475180000002,0.0,7.4706151,2.27223,0.0,0.0,0.0,1.999865705,-40.77016254750001,-0.10769310250002562
157148412,5.1941452,0.0,0.0,20.967806210000003,0.16702554,1.5053379,3.9978015,0.0,0.0,0.0,0.0,-24.092034910000002,10.057711439999999
158340829,8.29730735,0.0,0.0,18.45390063,0.39608863,4.9341047,0.0,0.0,0.0,59.79647078559999,22.332550746,-641.1453662016007,-512.1997368600007
158675211,5.148391,0.0,0.0,2.19249558,0.0,9.1797381,0.787738,0.0,0.0,0.0,0.0,-20.903087680000002,3.317845000000001
159203262,12.3832805,0.0,0.0,14.50390569,0.01204535,9.6614707,0.0,0.0,0.0,0.0,0.276823095,-8.771492333400005,32.9312030016
159298310,0.52993025,0.0,0.0,9.28389072,0.0,0.9647143,0.8775818999999999,0.0,0.0,0.0,0.0,-61.047319185000006,-49.39120201499999
162012085,0.732464,0.0,0.0,11.51473708,0.0,4.5904841,0.0,0.0,0.0,0.0,0.0,4.9313350900000055,24.057100270000003
162278309,7.929851199999999,0.0,0.0,38.28827461,0.0,6.3365858,39.875363899999996,0.0,0.0,0.0,0.229093,18.79395876929999,111.45312727929998
163650909,3.2505923,0.0,0.0,1.28839644,0.0,2.5682772,0.0,0.0,0.0,0.0,0.0,35.289011441,42.396277381
163908182,10.1235776,0.0,0.0,33.3234812,0.38714354,7.0996249,33.296966,0.0,0.0,1.213135903125,2.204763151,-67.41694120912497,22.504001085000038
163908861,4.5621293000000005,0.0,0.0,26.34122595,0.1597082,7.2090159,0.0,0.0,0.0,0.0,0.48992811999999997,5.172418354999994,43.93442582499999
166694907,1.5037274000000003,0.0,0.0,5.9643461,0.0,1.3736253,1.37706,0.0,0.0,0.0,0.0,-4.3610126800000035,8.116086119999999
167140342,5.7406526,0.0,0.0,32.17398808,0.0,2.9961862999999997,53.421653000000006,0.0,0.0,12.692960971499998,0.0,126.41198472349993,233.43742567499993
172743413,1.0766102000000002,0.0,0.0,0.71239072,0.0,0.336402,0.0,0.0,0.0,0.0,0.0,1.4719748799999939,23.36330615999999
173256433,12.86434335,0.0,0.0,16.24320826,0.11594256,18.0754584,5.6754560000000005,0.0,0.0,0.0,0.0,-54.99435188000001,4.856026690000001
173349547,4.5834272,0.0,0.0,7.29066572,0.13535054000000002,2.1773919,0.0,0.0,0.0,0.0,0.0,69.83153529300003,84.23574225300003
177390546,15.65487635,0.0,0.0,10.09244021,0.0,9.2332937,0.0,0.0,0.0,0.0,0.0,-15.789124439999997,21.913599220000002
177456211,0.22657159999999998,0.0,0.0,0.47983436,0.0,2.9371806,10.225575,0.0,0.0,0.0,0.0,-19.02937327,0.0
179446937,5.1774364,0.0,0.0,10.590102700000001,0.3993011,5.2833667,0.0,0.0,0.0,0.0,0.344363144,-86.49158681739999,-60.0902067734
180798274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.329546706000002,-2.7439667059999966,23.58558
181142179,0.7588734,0.0,0.0,4.30078164,0.0,20.6013976,0.0,0.0,0.0,0.0,0.0,1.1368291499999998,26.88073003
181863292,7.5984182,0.0,0.0,11.38097988,0.0,4.5398258,0.0,0.0,0.0,0.0,0.24264999999999998,32.568731160000006,56.33060504
186100607,7.14668355,0.0,0.0,15.01212318,0.0,4.6352504,34.703100000000006,0.0,0.0,583.229362235998,5.373397946,-572.6066539631979,170.18114548880007
186413298,3.4682635,0.0,0.0,3.99777425,0.19563444,1.4476186000000002,0.0,0.0,0.0,0.0,0.0,-25.144295540000005,-15.543357970000004
187069876,6.1801367,0.0,0.0,9.635082709999999,0.0,1.3318638,0.0,0.0,0.0,2.634422313375,191.87309426800002,-117.28719034137502,94.58125935000001
187593586,2.7680238,0.0,0.0,8.37751185,0.9058669899999999,2.1606259,0.0,0.0,0.0,0.0,0.0,-0.16982999800000442,14.042198541999998
188013748,2.7116857000000003,0.0,0.0,1.8787795,0.0,0.1586634,7.1398530000000004,0.0,0.0,0.0,9.046063634000001,-22.84427535260042,58.95050956139959
188071533,1.6552904000000002,0.0,0.0,8.470665160000001,0.0,0.32853940000000004,0.0,0.0,0.0,0.0,0.0,1.566464229999999,12.02095919
189349331,0.0,0.0,0.0,5.6744766,0.0,0.0,4.199838499999999,0.0,0.0,0.0,0.0,-30.230075849999995,-0.1454994
189706413,0.7341694000000001,0.0,0.0,4.15493294,0.0,0.5606148,0.0,0.0,0.0,0.0,0.0,19.845645699999995,25.295362839999996
190505792,3.425287,0.0,0.0,8.39561026,1.4841886800000001,2.7351098999999994,7.185472,0.0,0.0,0.0,1.200696607,-8.171722000199921,17.661707486800076
190638976,1.8394573,0.0,0.0,20.382695560000002,0.0,1.0955071,0.0,0.0,0.0,0.0,0.0,-0.23163558079998836,32.4186419692
190662378,13.9366928,0.0,0.0,4.2940428200000005,0.91775608,6.5272119,0.0,0.0,0.0,0.0,0.0,23.40466921000001,50.34154389
191178090,2.7906394,0.0,0.0,32.11660626,0.69317388,0.5639314,0.0,0.0,0.0,1.38650551725,0.50210909,-3.469015643250014,34.58394990399999
191890718,8.9914819,0.0,0.0,19.57940125,0.32724549,5.507558899999999,22.8303,0.0,0.0,0.0,0.9306618959999998,-49.10466875400001,9.061980681999984
194628496,2.8936213,0.0,0.0,7.75131365,0.0,3.9355167,0.0,0.0,0.0,0.0,0.0,-7.263830898200005,7.316620751799996
195828231,3.2505681,0.0,0.0,5.603179,0.0,1.1862244,0.0,0.0,0.0,0.0,0.0,-8.76755072000001,1.2724207799999938
195887028,1.8841966,0.0,0.0,4.66883544,0.5935599,0.0,0.0,0.0,0.0,0.0,0.0,4.512637550000001,18.172389069999994
197409617,16.825599,0.0,0.0,28.68084894,1.2398935,6.5417168,0.0,0.0,0.0,0.0,0.49273717499999997,-199.51853339499996,-141.06928797999996
198245320,6.8998414,0.0,0.0,7.71200666,0.27435825999999996,4.9547535,15.523035,0.0,0.0,0.0,1.396289511,30.98211594299998,72.339350274
199369827,5.5312944,0.0,0.0,28.35414041,0.57062101,5.015042,19.734204,0.0,0.0,14.1601000772,0.0,-142.62256589719996,-69.25716399999999
199857807,5.5068175,0.0,0.0,10.26447347,0.0,4.9110705,0.0,0.0,0.0,0.0,0.489224915,44.96436585240001,71.13656487739999
200031479,9.11491,0.0,0.0,24.87264672,1.24188759,10.5580965,0.0,0.0,0.0,0.0,1.359652,-37.73840307200001,14.021149738000004
201042632,2.2035353,0.0,0.0,7.228888120000001,0.0,7.2861634,41.93701585,0.0,0.0,0.0,2.8843388240000003,-101.29168988399996,-39.751748389999975
201464069,19.962930999999998,0.0,0.0,17.91677581,0.9207416900000001,2.3864856999999997,3.4068039999999997,0.0,0.0,0.0,1.4463010729999999,19.35331609399997,65.39335536699997
201736455,4.08968185,0.0,0.0,13.799051239999999,0.21497682999999998,4.520361,0.0,0.0,0.0,0.0,0.5073382,9.034171979999996,36.755351100000006
201830679,0.6803450000000001,0.0,0.0,6.0658829800000005,0.0,0.4187404,0.0,0.0,0.0,15.9530100936,2.562791335,180.67950070139997,209.60963337999996
202642565,4.7618955,0.0,0.0,19.17814253,0.4507448,6.031303100000001,0.0,0.0,0.0,1.3374267654,0.0,55.916672159599976,96.62225096499998
205913406,4.6177523,0.0,0.0,3.98462392,0.0,6.9297303999999995,1.14404,0.0,0.0,0.0,0.338289224,9.98431600600001,29.36649785000001
207531444,6.870336200000001,0.0,0.0,14.24318451,0.0,9.1994266,6.81669,0.0,0.0,17.371249556625,2.274796222,354.79771598137495,414.0221890700001
211408008,3.60821625,0.0,0.0,16.585063350000002,0.27536834000000004,2.6193068,0.0,0.0,0.0,0.0,0.484741905,-60.757328945000005,-37.18463230000001
213128027,8.7022542,0.0,0.0,27.75284709,0.0,3.850601,27.67979798,0.0,0.0,3.9019223055000003,1.362328456,191.78393074489998,265.0336817764
213757951,1.3287011,0.0,0.0,21.04557188,0.0,1.2862152,0.0,0.0,0.0,0.0,0.26494759,-105.364098002,-81.43866223200001
214293108,17.19590475,0.0,0.0,48.07647604,0.28839247999999995,21.1408923,9.6545445,0.0,0.0,2.7449868420000003,3.700830379,-66.36097615599999,43.435982935000055
216570632,7.85581355,0.0,0.0,5.22575647,0.0,1.4443441,12.194849999999999,0.0,0.0,0.0,1.50322541,-17.866901683999984,10.35708784600002
216628494,6.0073598,0.0,0.0,12.99575312,0.0,4.024952,0.0,0.0,0.0,0.0,0.0,-0.5981763600000027,24.712918560000002
217103303,2.6509169999999997,0.0,0.0,4.9625984,0.0,1.3786666,0.0,0.0,0.0,1.5050767184999998,1.8567551100000002,-44.34097990850001,-31.98696608000001
218304720,4.8085555,0.0,0.0,4.35244257,0.22413254999999999,7.2742214,0.0,0.0,0.0,0.0,0.0,-14.843127359999993,6.440894660000002
219071877,1.0494418,0.0,0.0,1.01797744,0.0,2.8789044,5.1645579999999995,0.0,0.0,197.86148741698202,0.0,-217.351950156982,5.0841885
219817419,2.2215316,0.0,0.0,5.14506115,0.46186272,1.6856703,0.0,0.0,0.0,0.0,6.4693437760000005,-245.9575910359998,-229.97412148999982
220333354,1.635091,0.0,0.0,6.23212592,0.0,1.5664982,0.0,0.0,0.0,4.619045865,0.49027827,-3.4577226260000105,11.085316629000014
221257795,0.0927476,0.0,0.0,0.20613174,0.0,0.3693726,0.0,0.0,0.0,0.0,9.496022577999998,-54.72002675239999,-44.55575223439999
222105552,0.8626187,0.0,0.0,6.93394781,0.0,1.9671758,0.0,0.0,0.0,0.0,0.0,4.13108772,13.894830029999998
222765863,0.7545625,0.0,0.0,6.34920622,0.34731308,8.6680337,8.757294,0.0,0.0,0.0,0.0,-26.685280440000003,-1.8088709400000011
224068732,5.550905500000001,0.0,0.0,0.50913632,0.0,0.45708,0.0,0.0,0.0,4.7151636825,5.4481935439999996,-16.166995796500032,0.5134832499999632
226136968,0.184416,0.0,0.0,0.97005009,0.0,0.23186199999999998,23.1354,0.0,0.0,0.0,0.0,-53.233242909999994,-28.711514819999987
227282333,9.5253397,0.0,0.0,15.90340525,0.84589516,2.6422467999999997,0.0,0.0,0.0,0.0,0.0,13.923046449999998,57.037275359999995
227646746,3.5612741000000003,0.0,0.0,13.51474987,0.0,2.6471624,3.652848,0.0,0.0,0.0,0.0,98.48013816800001,121.85617253800001
227826209,2.0488892,0.0,0.0,7.3789646399999995,0.0,0.9272062000000001,0.0,0.0,0.0,0.0,0.22920200000000002,3.3893975100000184,14.299369190000021
227828043,4.2475113,0.0,0.0,18.26624505,0.0,5.1013538,19.4530094,0.0,0.0,0.0,1.366152,-16.195337970000008,32.238933579999994
228236496,4.6616588000000005,0.0,0.0,14.640951209999999,0.92791546,3.2465572,1.5142625,0.0,0.0,0.0,0.227225,-27.010831391000014,0.5243787789999921
228623957,9.3607299,0.0,0.0,6.94795018,0.0,3.6454864,0.0,0.0,0.0,0.0,1.733507122,29.495624388000046,59.13139362000005
229076996,1.5460073,0.0,0.0,1.22135008,0.0,0.273984,2.3058603,0.0,0.0,0.0,0.0,7.941518909999999,13.28872059
229111702,1.2341102,0.0,0.0,2.47918627,0.0,0.6499682,6.097518000000001,0.0,0.0,0.0,0.485121105,-0.3512985500000091,16.717566405
229719737,2.2221215,0.0,0.0,4.25415806,0.0,1.2415720000000001,0.0,0.0,0.0,0.0,0.22506800000000002,-15.712890763699988,0.02087850630000787
232001783,2.3915439000000003,0.0,0.0,66.11137682,0.0,2.0500312,0.0,0.0,0.0,11.24163864,0.0,153.34458561500003,237.39346617500001
232102770,7.7886693,0.0,0.0,10.06970539,0.0,0.7004642,0.0,0.0,0.0,0.0,0.0,-9.969097400000003,8.761848129999999
232133682,11.007211999999999,0.0,0.0,8.35117976,0.50426679,1.5809027,0.0,0.0,0.0,0.0,1.17284,-12.555574069999993,10.060827179999995
233768623,7.0735918,0.0,0.0,14.13987097,0.0,4.4261974,0.0,0.0,0.0,0.0,0.31623892600000003,51.677767824000014,77.79561004000001
234654436,1.56215,0.0,0.0,1.91026758,0.36370707,2.8645359,8.777884,0.0,0.0,0.0,1.408347114,-17.012376095200004,2.180125568799997
234677429,0.48413199999999995,0.0,0.0,14.519384,0.0,0.0,0.0,0.0,0.0,0.0,59.729642735,-60.069473635,14.6636851
235289621,5.9701831,0.0,0.0,4.3383385400000005,0.08883982,4.336049500000001,0.0,0.0,0.0,0.0,0.234299,9.047959389000008,24.015669349000007
235809584,0.1166095,0.0,0.0,4.69637301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.485331099999998,14.093756419999998
235954545,11.025991,0.0,0.0,17.37526385,20.199810560000003,22.7129595,182.231362,0.0,0.0,195.528539247233,1357.633343935,-213.80322130223263,1611.6348887900006
237482143,6.3916225,0.0,0.0,7.74210375,0.0,3.5413135,0.0,0.0,0.0,0.0,0.24060816000000002,-1.0131432950000074,23.71224461499999
238380585,0.32168,0.0,0.0,8.46301506,0.0,0.5561422,11.36115,0.0,0.0,3.0390132825,0.9828375839999999,-43.41433716649998,-18.60314575999998
239860871,1.0631290000000002,1.15663225,0.0,10.83144573,0.10151182,27.886400000000002,3.1939599999999997,0.0,0.0,0.0,0.8197335410000002,-4.046430946000039,41.00638139499997
240397281,9.7476068,0.0,0.0,10.682344919999998,0.0,0.782532,11.416,0.0,0.0,0.0,0.0,-98.77623057359999,-66.14774685360001
240640798,1.44948035,0.0,0.0,4.23054832,0.0,3.8994868,0.0,0.0,0.0,0.0,0.0,-38.01002303399999,-22.472057693999993
242490263,4.5704370999999995,0.0,0.0,18.6739446,0.0,13.4787916,0.0,0.0,0.0,0.0,3.2572418800000005,-22.44629836,24.65178608
243328710,0.5554048,0.0,0.0,1.30089406,0.0,0.2766404,0.0,0.0,0.0,0.0,0.207210179,-1.0627799390000001,1.2773694999999998
243598661,4.5580077999999995,0.0,0.0,11.88902992,0.19734204,4.6990107,0.0,0.0,0.0,9.6280425875,4.798285997000001,71.1659383127,106.9356573572
245453555,0.9773815,0.0,0.0,8.8145527,0.0,18.704818,18.8578686,0.0,0.0,0.0,0.0,7.366559080000024,54.72117988000002
246173018,0.0,0.0,0.0,2.12467846,0.0,0.0,0.0,0.0,0.0,10.6895204694,0.0,35.99760022960005,50.67413054900003
246633437,0.137151,0.0,0.0,9.8192158,0.0,0.4587772,0.0,0.0,0.0,0.0,0.0,-38.26049460000001,-19.729657440000004
246938099,2.8401266,0.0,0.0,6.76541469,0.0,7.7762344,0.0,0.0,0.0,0.0,1.9488868560000001,-9.518894355999969,9.811768190000034
247174892,1.3157718999999999,0.0,0.0,7.74504702,0.0,3.7179232,23.1869,0.0,0.0,0.0,0.0,-25.154047189999996,10.811594930000004
247296808,2.9342524,0.0,0.0,2.45889938,0.0,2.5106333,0.0,0.0,0.0,49.423143674495996,0.0,-39.930411534496,17.39651722
247298185,7.1287174,0.0,0.0,18.87203635,0.0,4.1199839,21.8136,0.0,0.0,1.7432972279999999,0.662623416,2.73972441599998,59.38518270999998
247999181,2.62181,0.0,0.0,15.447365979999999,0.0,1.5961034,10.438276,0.0,0.0,0.0,0.0,-22.71699803,9.832957350000001
248071734,1.5246536000000002,0.0,0.0,2.90549063,0.0,5.6257366,0.0,0.0,0.0,2.376646369013,0.8153004079999999,60.807566132987,74.05539374
248084510,5.2248939,0.0,0.0,16.46552994,0.0,12.208034399999999,0.0,0.0,0.0,0.0,1.215591995,-3.6253122805000193,33.83441795449999
248106987,4.4018354,0.0,0.0,5.98248146,0.0,13.542413999999999,5.269139,0.0,0.0,0.0,0.0,-31.579678405999996,-2.3838085459999903
248309019,3.7570935,0.0,0.0,12.59047108,0.0,1.9300614999999999,0.0,0.0,0.0,0.0,0.0,26.428548120000006,47.263390910000005
250758992,1.8633787499999999,0.0,0.0,9.09616714,0.0,7.8906659,4.491786,0.0,0.0,0.0,0.045902,-121.01895558500016,78.52961293499988
250926000,3.9497144,0.0,0.0,3.11930964,0.0,13.6057126,0.0,0.0,0.0,0.0,0.0,-135.82967563000005,74.63451247999996
251839046,9.5341697,0.0,0.0,6.33953937,0.11901513000000001,5.9737255,0.0,0.0,0.0,0.0,0.338715242,-64.86683342199998,-40.22675847999999
251885050,12.23592765,0.0,0.0,8.04746056,0.19144465,3.3134328,0.0,0.0,0.0,0.0,0.5158994450000001,45.802421655,72.6517418
252228153,7.8981402,0.0,0.0,35.14252513,0.41536767,0.9711186999999999,7.147391,0.0,0.0,0.0,0.9891475590000001,39.72215323099999,92.45181789
252392557,5.7510874,0.0,0.0,16.38728383,0.0,2.7763731,8.7645,0.0,0.0,0.0,0.0,-0.7021473500000006,54.32952355999999
252909809,10.1878238,0.0,0.0,17.18833374,1.15318295,4.1201174,0.0,0.0,0.0,0.0,0.0,-43.54324805,-6.212540160000001
253554589,3.5384171,0.0,0.0,4.16399443,0.0,1.6300194000000001,0.0,0.0,0.0,0.0,0.0,1.6547118200000033,13.967575310000004
253927314,6.0197155,0.0,0.0,6.46791613,0.87689316,3.1288845999999997,0.0,0.0,0.0,0.0,0.459711,-12.30931196,10.684685599999998
254489828,1.8823802,0.0,0.08218908,15.24041466,0.0,12.3399675,3.6199062,0.0,0.0,0.0,0.917574364,-229.60987029479995,-195.5274382908
254532852,3.1907782,0.0,0.0,6.802279789999999,0.4181625,4.4821941,0.0,0.0,0.0,0.0,0.241127,55.391868599,70.94183110900002
254980066,1.6059816,0.0,0.0,1.1275267800000002,0.13092184,0.0449888,0.0,0.0,0.0,0.0,0.0,11.810691219999999,14.720110239999997
255417436,1.7573035000000001,0.0,0.0,4.08412784,0.0,4.9309297,0.0,0.0,0.0,0.0,0.0,42.39332577,53.165686810000004
255992099,1.643658,0.0,0.0,4.3745057,0.0,2.8007616,0.0,0.0,0.0,0.0,0.0,13.525242770000006,22.344168070000006
256687473,0.367216,0.0,0.0,15.27329015,0.0,0.0,0.0,0.0,0.0,0.0,2.9780347739999997,-53.323225302,-34.70468437800001
256938768,9.96577235,0.0,0.0,9.91799979,0.60958848,4.4147923,0.0,0.0,0.0,0.0,0.0,-43.97276400000001,0.9640214499999962
257098522,3.2504382,0.0,0.0,3.9505833399999997,0.0,2.1918138000000003,0.0,0.0,0.0,0.0,0.0,-12.697823461999999,0.9775656980000024
258675111,3.4260459,0.0,0.0,32.77926333,0.38330080000000005,1.8200078,0.0,0.0,0.0,0.0,2.00302254,-69.78841757999997,-22.389527209999997
259730581,5.1222734,0.0,0.0,4.5822002799999995,0.0,2.4944894,2.0641655,0.0,0.0,0.0,0.0,-4.645451830000001,9.61767675
259896978,0.9458602,0.0,0.0,0.7754486,0.0,0.1827532,0.0,0.0,0.0,0.0,0.0,-39.14022898000001,-33.118019700000005
261662483,6.1429164,0.0,0.0,1.6497377,0.0,0.8467554,6.865290000000001,0.0,0.0,0.0,0.0,4.9494032,22.770742700000003
262237206,3.0665495,0.0,0.0,4.98205776,0.0,3.3038605,0.0,0.0,0.0,0.0,0.0,30.90149170499996,47.15656405499996
262333199,4.395428,0.0,0.0,15.3914155,2.120453,5.397291500000001,0.0,0.0,0.0,0.0,0.0,-4.372879547500007,22.93170845249999
262638430,4.049621800000001,0.0,0.0,10.05137407,0.07677681,3.9897387,0.0,0.0,0.0,0.0,0.8091928829999999,-6.922919388000011,12.053784874999991
263131589,1.4790184,0.0,0.0,5.2191212600000005,0.0,2.2797013,0.0,0.0,0.0,1.1515562910000001,0.486589275,40.533450189,51.149436715
263312018,1.0716792,0.0,0.0,22.393458459999998,2.58801167,1.951751,0.0,0.0,0.0,3.622540445625,1.654333486,67.08771889837499,109.54900315999997
264145607,0.5064516,0.0,0.0,2.49852844,0.0,0.2522024,0.0,0.0,0.0,0.0,0.0,-7.759840240000001,-4.502657800000001
264423027,2.1617262,0.0,0.0,11.37479962,0.0,3.131002,0.0,0.0,0.0,0.0,0.0,-57.05832760499999,-40.390799785
264656654,8.15958,0.0,0.0,13.88043352,0.0,3.9077086,0.0,0.0,0.0,0.0,0.0,-20.39114256,7.8617795600000004
264668350,5.897224,0.0,0.0,10.41880203,0.0,5.7545585,0.0,0.0,0.0,0.0,0.25767451,86.81127089999997,111.50254994
265015481,1.779882,0.0,0.0,3.4921055599999997,0.0,2.1665421,0.0,0.0,0.0,6.787068005999999,201.44737105200002,-70.84869179799998,144.82427692000005
265180943,3.7206031999999998,0.0,0.0,8.141113220000001,7.141916600000001,2.9005754,57.8385,0.0,0.0,37.03050228,29.244511127000003,260.2815211752018,406.29924300220165
265354160,5.9393426,0.0,0.0,40.95388146,0.0,3.6037154,0.0,0.0,0.0,1.5308184825,0.57556884,-51.704089307499984,0.8992374749999996
265378230,2.5849596,0.0,0.0,4.6307988,0.0,1.0075391,0.0,0.0,0.0,0.0,0.0,-8.1563782,4.653819299999999
265859559,8.2830314,0.0,0.0,11.67829339,0.0,9.7003869,0.0,0.0,0.0,0.0,0.581656739,1.3869219610000414,35.082908550000035
266266653,3.7056392,0.0,0.0,5.18539644,0.0,1.2518711999999999,0.0,0.0,0.0,0.0,0.410639281,-27.880006061000003,-16.75896530000001
266686222,2.9937353,0.0,0.0,19.18339975,0.77193447,1.9579948,34.226974999999996,0.0,0.0,0.0,0.50840851,-189.57773214,-129.93528431
267659874,5.1138084500000005,0.0,0.0,3.38278388,0.49687923999999994,1.5236608,0.0,0.0,0.0,2.093202972,0.0,-148.27117205300004,-133.37275671100005
267710537,1.6519557,0.0,0.0,20.17776264,0.21869758,4.5147651,0.0,0.0,0.0,0.0,0.0,77.47634467999998,104.03952569999998
268006226,8.4513624,0.0,0.0,10.43220435,0.68866472,8.6076481,5.9589675,0.0,0.0,0.0,0.0,-65.02592257,-28.630895499999994
268079145,4.5254638,0.0,0.0,13.01724726,0.5249603599999999,6.0850021,0.0,0.0,0.0,13.2698416299,0.0,-108.24562113990001,-66.19263599000006
268189684,10.1199867,0.0,0.0,22.49571177,0.0,5.7459844,2.599322,0.0,0.0,0.0,0.2616402,34.11867594000003,75.34132101000003
268194657,5.2999324,0.0,0.0,20.79216443,1.15315456,6.7553357,13.658610000000001,0.0,0.0,6.3105590244,0.0,-117.42128195440003,-51.91692584000003
268384997,10.4128194,0.0,0.0,11.076193439999999,0.50054645,4.9810295,0.0,0.0,0.0,0.0,0.843901605,6.935969865000011,39.40360026000001
268597465,0.6460608000000001,0.0,0.0,1.67493344,0.0,1.7430635,0.0,0.0,0.0,0.0,0.0,2.4149540349999983,6.644781695
269539860,11.6334386,0.0,0.0,15.5033415,0.0,6.2256595,0.0,0.0,0.0,0.0,0.0,-25.582500009999997,18.084465650000006
271728924,6.8397827,0.0,0.0,15.83727568,1.0690016,2.3918273,0.0,0.0,0.0,0.0,0.0,43.686289815,69.82417709500001
271829502,0.8480658999999999,0.0,0.0,0.13336647999999998,0.0,0.09167639999999999,0.0,0.0,0.0,0.0,0.140411649,19.865247271,23.370837700000003
273426331,1.9288056,0.0,0.0,0.2931129,0.0,0.9397038999999999,23.1354,0.0,0.0,0.0,0.0,-9.577385126000001,16.719637274
